Ticker,Name,Market Cap,Date
ICUI,ICU Medical Inc,4276133595,2024-10-29
SMTC,Semtech Corp,3592857854,2024-10-29
MGEE,MGE Energy Inc,,2024-10-29
NYAX,Nayax Ltd. Ordinary Shares,1030193022,2024-10-29
CARG,"CarGurus, Inc. Class A Common Stock",3250951276,2024-10-29
WDFC,Wd-40 Co,3558866908,2024-10-29
PTEN,Patterson-UTI Energy Inc,3037760769,2024-10-29
AVPT,"AvePoint, Inc. Class A Common Stock",2322854857,2024-10-29
IRDM,Iridium Communications Inc.,3373879020,2024-10-29
PENN,"PENN Entertainment, Inc. Common Stock",3172464686,2024-10-29
INDB,Independent Bank Corp/MA,2683509925,2024-10-29
SFNC,Simmons First National Corp,2954299691,2024-10-29
PLTK,Playtika Holding Corp. Common Stock,2949787316,2024-10-29
IDCC,"InterDigital, Inc.",3712168738,2024-10-30
FORTY,Formula Systems 1985 Ltd,1333788702,2024-10-30
SITM,SiTime Corporation Common Stock,4214471915,2024-10-30
NSIT,Insight Enterprises Inc,6644006027,2024-10-30
LOPE,"Grand Canyon Education, Inc",4084566768,2024-10-30
AEIS,Advanced Energy Industries Inc,4059969205,2024-10-30
CRSP,CRISPR Therapeutics AG,4082109813,2024-10-30
ICUI,ICU Medical Inc,4285170948,2024-10-30
SMTC,Semtech Corp,3523648699,2024-10-30
MGEE,MGE Energy Inc,,2024-10-30
NYAX,Nayax Ltd. Ordinary Shares,1067905121,2024-10-30
CARG,"CarGurus, Inc. Class A Common Stock",3259220786,2024-10-30
WDFC,Wd-40 Co,3580261816,2024-10-30
PTEN,Patterson-UTI Energy Inc,3061158156,2024-10-30
AVPT,"AvePoint, Inc. Class A Common Stock",2307916884,2024-10-30
IRDM,Iridium Communications Inc.,3358509569,2024-10-30
PENN,"PENN Entertainment, Inc. Common Stock",3158731073,2024-10-30
INDB,Independent Bank Corp/MA,2728539536,2024-10-30
SFNC,Simmons First National Corp,2968110697,2024-10-30
PLTK,Playtika Holding Corp. Common Stock,2949787316,2024-10-30
IDCC,"InterDigital, Inc.",3780521696,2024-10-31
FORTY,Formula Systems 1985 Ltd,1306343228,2024-10-31
SITM,SiTime Corporation Common Stock,3909588333,2024-10-31
NSIT,Insight Enterprises Inc,5699983002,2024-10-31
LOPE,"Grand Canyon Education, Inc",4077429556,2024-10-31
AEIS,Advanced Energy Industries Inc,4088657962,2024-10-31
CRSP,CRISPR Therapeutics AG,3950950850,2024-10-31
ICUI,ICU Medical Inc,4170127884,2024-10-31
SMTC,Semtech Corp,3324296243,2024-10-31
MGEE,MGE Energy Inc,,2024-10-31
NYAX,Nayax Ltd. Ordinary Shares,1047964849,2024-10-31
CARG,"CarGurus, Inc. Class A Common Stock",3206502658,2024-10-31
WDFC,Wd-40 Co,3548711098,2024-10-31
PTEN,Patterson-UTI Energy Inc,2990965995,2024-10-31
AVPT,"AvePoint, Inc. Class A Common Stock",2266837457,2024-10-31
IRDM,Iridium Communications Inc.,3339155446,2024-10-31
PENN,"PENN Entertainment, Inc. Common Stock",3013765154,2024-10-31
INDB,Independent Bank Corp/MA,2672040119,2024-10-31
SFNC,Simmons First National Corp,2912866674,2024-10-31
PLTK,Playtika Holding Corp. Common Stock,2912589494,2024-10-31
FIVN,"FIVE9, INC.",2037306031,2024-10-01
GT,Goodyear Tire & Rubber,2488164441,2024-10-01
CSQ,Calamos Strategic Total Return Fund,2748735544,2024-10-01
HTLF,"Heartland Financial USA, Inc.",2335629044,2024-10-01
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2837854703,2024-10-01
IREN,Iris Energy Limited Ordinary Shares,1463645191,2024-10-01
HWKN,Hawkins Inc,2649583394,2024-10-01
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2693020690,2024-10-01
NMRK,"Newmark Group, Inc. Class A Common Stock",2654347181,2024-10-01
UFPT,UFP Technologies Inc,2365161933,2024-10-01
WERN,Werner Enterprises Inc,2317174534,2024-10-01
TFIN,"Triumph Financial, Inc. Common Stock",1788721121,2024-10-01
TTMI,TTM Technologies Inc,1859593098,2024-10-01
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2211378750,2024-10-01
CGON,"CG Oncology, Inc. Common stock",2475142038,2024-10-01
TRUP,"Trupanion, Inc.",1736724986,2024-10-01
VEON,VEON Ltd. ADS,2232627026,2024-10-01
OMCL,Omnicell Inc,1949217117,2024-10-01
UPWK,Upwork Inc. Common Stock,1359668763,2024-10-01
YY,JOYY Inc. American Depositary Shares,2089089799,2024-10-01
FIVN,"FIVE9, INC.",2106063242,2024-10-02
GT,Goodyear Tire & Rubber,2436920780,2024-10-02
CSQ,Calamos Strategic Total Return Fund,2763168811,2024-10-02
HTLF,"Heartland Financial USA, Inc.",2345062464,2024-10-02
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2962295391,2024-10-02
IREN,Iris Energy Limited Ordinary Shares,1476899416,2024-10-02
HWKN,Hawkins Inc,2671532606,2024-10-02
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2658971003,2024-10-02
NMRK,"Newmark Group, Inc. Class A Common Stock",2715522916,2024-10-02
UFPT,UFP Technologies Inc,2349276002,2024-10-02
WERN,Werner Enterprises Inc,2288124867,2024-10-02
TFIN,"Triumph Financial, Inc. Common Stock",1767226562,2024-10-02
TTMI,TTM Technologies Inc,1876924832,2024-10-02
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2090524330,2024-10-02
CGON,"CG Oncology, Inc. Common stock",2441603528,2024-10-02
TRUP,"Trupanion, Inc.",1732508611,2024-10-02
VEON,VEON Ltd. ADS,2253822853,2024-10-02
OMCL,Omnicell Inc,1945537613,2024-10-02
UPWK,Upwork Inc. Common Stock,1355708563,2024-10-02
YY,JOYY Inc. American Depositary Shares,2075954461,2024-10-02
FIVN,"FIVE9, INC.",2106063242,2024-10-03
GT,Goodyear Tire & Rubber,2320199107,2024-10-03
CSQ,Calamos Strategic Total Return Fund,2750339240,2024-10-03
HTLF,"Heartland Financial USA, Inc.",2354495884,2024-10-03
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2962295391,2024-10-03
IREN,Iris Energy Limited Ordinary Shares,1484473259,2024-10-03
HWKN,Hawkins Inc,2573492794,2024-10-03
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2646589298,2024-10-03
NMRK,"Newmark Group, Inc. Class A Common Stock",2666242463,2024-10-03
UFPT,UFP Technologies Inc,2245288383,2024-10-03
WERN,Werner Enterprises Inc,2267728292,2024-10-03
TFIN,"Triumph Financial, Inc. Common Stock",1724237444,2024-10-03
TTMI,TTM Technologies Inc,1841241851,2024-10-03
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2041668288,2024-10-03
CGON,"CG Oncology, Inc. Common stock",2412089639,2024-10-03
TRUP,"Trupanion, Inc.",1743892824,2024-10-03
VEON,VEON Ltd. ADS,2223442168,2024-10-03
OMCL,Omnicell Inc,1909202513,2024-10-03
UPWK,Upwork Inc. Common Stock,1376829631,2024-10-03
YY,JOYY Inc. American Depositary Shares,1996571333,2024-10-03
FIVN,"FIVE9, INC.",2197988642,2024-10-04
GT,Goodyear Tire & Rubber,2428380170,2024-10-04
CSQ,Calamos Strategic Total Return Fund,2779205775,2024-10-04
HTLF,"Heartland Financial USA, Inc.",2396088690,2024-10-04
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3174755101,2024-10-04
IREN,Iris Energy Limited Ordinary Shares,1643523966,2024-10-04
HWKN,Hawkins Inc,2616973137,2024-10-04
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2677543559,2024-10-04
NMRK,"Newmark Group, Inc. Class A Common Stock",2538793014,2024-10-04
UFPT,UFP Technologies Inc,2215665342,2024-10-04
WERN,Werner Enterprises Inc,2231879766,2024-10-04
TFIN,"Triumph Financial, Inc. Common Stock",1743629274,2024-10-04
TTMI,TTM Technologies Inc,1870807750,2024-10-04
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2049382400,2024-10-04
CGON,"CG Oncology, Inc. Common stock",2457031243,2024-10-04
TRUP,"Trupanion, Inc.",1806295179,2024-10-04
VEON,VEON Ltd. ADS,2145724139,2024-10-04
OMCL,Omnicell Inc,1949677055,2024-10-04
UPWK,Upwork Inc. Common Stock,1430952368,2024-10-04
YY,JOYY Inc. American Depositary Shares,2071956750,2024-10-04
FIVN,"FIVE9, INC.",2150157539,2024-10-07
GT,Goodyear Tire & Rubber,2357208418,2024-10-07
CSQ,Calamos Strategic Total Return Fund,2771187293,2024-10-07
HTLF,"Heartland Financial USA, Inc.",2408523653,2024-10-07
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3032103581,2024-10-07
IREN,Iris Energy Limited Ordinary Shares,1581039760,2024-10-07
HWKN,Hawkins Inc,2661289640,2024-10-07
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2618730464,2024-10-07
NMRK,"Newmark Group, Inc. Class A Common Stock",2489512561,2024-10-07
UFPT,UFP Technologies Inc,2184507428,2024-10-07
WERN,Werner Enterprises Inc,2254748653,2024-10-07
TFIN,"Triumph Financial, Inc. Common Stock",1743862911,2024-10-07
TTMI,TTM Technologies Inc,1877944346,2024-10-07
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1994097931,2024-10-07
CGON,"CG Oncology, Inc. Common stock",2379892670,2024-10-07
TRUP,"Trupanion, Inc.",1752325575,2024-10-07
VEON,VEON Ltd. ADS,2134419698,2024-10-07
OMCL,Omnicell Inc,1943237923,2024-10-07
UPWK,Upwork Inc. Common Stock,1382109898,2024-10-07
YY,JOYY Inc. American Depositary Shares,2042259465,2024-10-07
FIVN,"FIVE9, INC.",2093358105,2024-10-08
GT,Goodyear Tire & Rubber,2374289638,2024-10-08
CSQ,Calamos Strategic Total Return Fund,2787224256,2024-10-08
HTLF,"Heartland Financial USA, Inc.",2402091776,2024-10-08
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2950154836,2024-10-08
IREN,Iris Energy Limited Ordinary Shares,1524235936,2024-10-08
HWKN,Hawkins Inc,2723583593,2024-10-08
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2680638985,2024-10-08
NMRK,"Newmark Group, Inc. Class A Common Stock",2487813235,2024-10-08
UFPT,UFP Technologies Inc,2225565270,2024-10-08
WERN,Werner Enterprises Inc,2289979101,2024-10-08
TFIN,"Triumph Financial, Inc. Common Stock",1781478389,2024-10-08
TTMI,TTM Technologies Inc,1881002887,2024-10-08
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2067381995,2024-10-08
CGON,"CG Oncology, Inc. Common stock",2335621836,2024-10-08
TRUP,"Trupanion, Inc.",1865746070,2024-10-08
VEON,VEON Ltd. ADS,2211431200,2024-10-08
OMCL,Omnicell Inc,1979573023,2024-10-08
UPWK,Upwork Inc. Common Stock,1372869430,2024-10-08
YY,JOYY Inc. American Depositary Shares,1999426842,2024-10-08
FIVN,"FIVE9, INC.",2108305325,2024-10-09
GT,Goodyear Tire & Rubber,2431227040,2024-10-09
CSQ,Calamos Strategic Total Return Fund,2812883398,2024-10-09
HTLF,"Heartland Financial USA, Inc.",2435108746,2024-10-09
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2916768310,2024-10-09
IREN,Iris Energy Limited Ordinary Shares,1421989053,2024-10-09
HWKN,Hawkins Inc,2753058249,2024-10-09
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2686829837,2024-10-09
NMRK,"Newmark Group, Inc. Class A Common Stock",2481015931,2024-10-09
UFPT,UFP Technologies Inc,2210446775,2024-10-09
WERN,Werner Enterprises Inc,2246713639,2024-10-09
TFIN,"Triumph Financial, Inc. Common Stock",1775637476,2024-10-09
TTMI,TTM Technologies Inc,1900373649,2024-10-09
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1997954987,2024-10-09
CGON,"CG Oncology, Inc. Common stock",2328914134,2024-10-09
TRUP,"Trupanion, Inc.",1968625628,2024-10-09
VEON,VEON Ltd. ADS,2108984707,2024-10-09
OMCL,Omnicell Inc,1975433581,2024-10-09
UPWK,Upwork Inc. Common Stock,1370229297,2024-10-09
YY,JOYY Inc. American Depositary Shares,1972585065,2024-10-09
FIVN,"FIVE9, INC.",2236104052,2024-10-10
GT,Goodyear Tire & Rubber,2462542611,2024-10-10
CSQ,Calamos Strategic Total Return Fund,2820901880,2024-10-10
HTLF,"Heartland Financial USA, Inc.",2445828541,2024-10-10
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2874276368,2024-10-10
IREN,Iris Energy Limited Ordinary Shares,1387906759,2024-10-10
HWKN,Hawkins Inc,2688673895,2024-10-10
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2618730464,2024-10-10
NMRK,"Newmark Group, Inc. Class A Common Stock",2423238847,2024-10-10
UFPT,UFP Technologies Inc,2339376073,2024-10-10
WERN,Werner Enterprises Inc,2202830099,2024-10-10
TFIN,"Triumph Financial, Inc. Common Stock",1787319302,2024-10-10
TTMI,TTM Technologies Inc,1891198025,2024-10-10
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2013383211,2024-10-10
CGON,"CG Oncology, Inc. Common stock",2312815650,2024-10-10
TRUP,"Trupanion, Inc.",1984226216,2024-10-10
VEON,VEON Ltd. ADS,2106158597,2024-10-10
OMCL,Omnicell Inc,1937258730,2024-10-10
UPWK,Upwork Inc. Common Stock,1374189497,2024-10-10
YY,JOYY Inc. American Depositary Shares,1998855740,2024-10-10
FIVN,"FIVE9, INC.",2270482657,2024-10-11
GT,Goodyear Tire & Rubber,2442614520,2024-10-11
CSQ,Calamos Strategic Total Return Fund,2825712969,2024-10-11
HTLF,"Heartland Financial USA, Inc.",2537589991,2024-10-11
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2956225113,2024-10-11
IREN,Iris Energy Limited Ordinary Shares,1465538651,2024-10-11
HWKN,Hawkins Inc,2729645756,2024-10-11
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2652780151,2024-10-11
NMRK,"Newmark Group, Inc. Class A Common Stock",2492911213,2024-10-11
UFPT,UFP Technologies Inc,2400233772,2024-10-11
WERN,Werner Enterprises Inc,2245477483,2024-10-11
TFIN,"Triumph Financial, Inc. Common Stock",1847363885,2024-10-11
TTMI,TTM Technologies Inc,1938095658,2024-10-11
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2055810827,2024-10-11
CGON,"CG Oncology, Inc. Common stock",2420809652,2024-10-11
TRUP,"Trupanion, Inc.",2067288810,2024-10-11
VEON,VEON Ltd. ADS,2094147629,2024-10-11
OMCL,Omnicell Inc,1960255628,2024-10-11
UPWK,Upwork Inc. Common Stock,1378149697,2024-10-11
YY,JOYY Inc. American Depositary Shares,2086234291,2024-10-11
FIVN,"FIVE9, INC.",2257777521,2024-10-14
GT,Goodyear Tire & Rubber,2399911469,2024-10-14
CSQ,Calamos Strategic Total Return Fund,2852975807,2024-10-14
HTLF,"Heartland Financial USA, Inc.",2543593076,2024-10-14
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2965330529,2024-10-14
IREN,Iris Energy Limited Ordinary Shares,1615122054,2024-10-14
HWKN,Hawkins Inc,2716894310,2024-10-14
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2680638985,2024-10-14
NMRK,"Newmark Group, Inc. Class A Common Stock",2521799754,2024-10-14
UFPT,UFP Technologies Inc,2409673238,2024-10-14
WERN,Werner Enterprises Inc,2248567873,2024-10-14
TFIN,"Triumph Financial, Inc. Common Stock",1843392064,2024-10-14
TTMI,TTM Technologies Inc,1954407878,2024-10-14
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2141951743,2024-10-14
CGON,"CG Oncology, Inc. Common stock",2516729790,2024-10-14
TRUP,"Trupanion, Inc.",2130112802,2024-10-14
VEON,VEON Ltd. ADS,2137952336,2024-10-14
OMCL,Omnicell Inc,1965314946,2024-10-14
UPWK,Upwork Inc. Common Stock,1375509564,2024-10-14
YY,JOYY Inc. American Depositary Shares,2033121838,2024-10-14
FIVN,"FIVE9, INC.",2272724740,2024-10-15
GT,Goodyear Tire & Rubber,2357208418,2024-10-15
CSQ,Calamos Strategic Total Return Fund,2822505576,2024-10-15
HTLF,"Heartland Financial USA, Inc.",2565890251,2024-10-15
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2910698032,2024-10-15
IREN,Iris Energy Limited Ordinary Shares,1652991270,2024-10-15
HWKN,Hawkins Inc,2775007460,2024-10-15
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2727070376,2024-10-15
NMRK,"Newmark Group, Inc. Class A Common Stock",2557485600,2024-10-15
UFPT,UFP Technologies Inc,2393173358,2024-10-15
WERN,Werner Enterprises Inc,2260311356,2024-10-15
TFIN,"Triumph Financial, Inc. Common Stock",1888483910,2024-10-15
TTMI,TTM Technologies Inc,1981934749,2024-10-15
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2068667680,2024-10-15
CGON,"CG Oncology, Inc. Common stock",2495265144,2024-10-15
TRUP,"Trupanion, Inc.",2145713390,2024-10-15
VEON,VEON Ltd. ADS,2105805333,2024-10-15
OMCL,Omnicell Inc,1949217117,2024-10-15
UPWK,Upwork Inc. Common Stock,1362308896,2024-10-15
YY,JOYY Inc. American Depositary Shares,1942887779,2024-10-15
FIVN,"FIVE9, INC.",2232367247,2024-10-16
GT,Goodyear Tire & Rubber,2385677119,2024-10-16
CSQ,Calamos Strategic Total Return Fund,2816090791,2024-10-16
HTLF,"Heartland Financial USA, Inc.",2587758634,2024-10-16
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2843924981,2024-10-16
IREN,Iris Energy Limited Ordinary Shares,1770385839,2024-10-16
HWKN,Hawkins Inc,2805945397,2024-10-16
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2693020690,2024-10-16
NMRK,"Newmark Group, Inc. Class A Common Stock",2565982230,2024-10-16
UFPT,UFP Technologies Inc,2447661335,2024-10-16
WERN,Werner Enterprises Inc,2348078436,2024-10-16
TFIN,"Triumph Financial, Inc. Common Stock",1941753035,2024-10-16
TTMI,TTM Technologies Inc,2052281199,2024-10-16
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2094381386,2024-10-16
CGON,"CG Oncology, Inc. Common stock",2485203591,2024-10-16
TRUP,"Trupanion, Inc.",2255760786,2024-10-16
VEON,VEON Ltd. ADS,2106158597,2024-10-16
OMCL,Omnicell Inc,1957496000,2024-10-16
UPWK,Upwork Inc. Common Stock,1368909230,2024-10-16
YY,JOYY Inc. American Depositary Shares,1919472612,2024-10-16
FIVN,"FIVE9, INC.",2239840857,2024-10-17
GT,Goodyear Tire & Rubber,2394217729,2024-10-17
CSQ,Calamos Strategic Total Return Fund,2811279702,2024-10-17
HTLF,"Heartland Financial USA, Inc.",2601479972,2024-10-17
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3086736078,2024-10-17
IREN,Iris Energy Limited Ordinary Shares,1694647407,2024-10-17
HWKN,Hawkins Inc,2800719394,2024-10-17
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2618730464,2024-10-17
NMRK,"Newmark Group, Inc. Class A Common Stock",2531995710,2024-10-17
UFPT,UFP Technologies Inc,2374371169,2024-10-17
WERN,Werner Enterprises Inc,2314084144,2024-10-17
TFIN,"Triumph Financial, Inc. Common Stock",2035207639,2024-10-17
TTMI,TTM Technologies Inc,2090003208,2024-10-17
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2032668491,2024-10-17
CGON,"CG Oncology, Inc. Common stock",2465751255,2024-10-17
TRUP,"Trupanion, Inc.",2339245016,2024-10-17
VEON,VEON Ltd. ADS,2106865124,2024-10-17
OMCL,Omnicell Inc,1905523010,2024-10-17
UPWK,Upwork Inc. Common Stock,1354388496,2024-10-17
YY,JOYY Inc. American Depositary Shares,1888633123,2024-10-17
FIVN,"FIVE9, INC.",2285429877,2024-10-18
GT,Goodyear Tire & Rubber,2471083221,2024-10-18
CSQ,Calamos Strategic Total Return Fund,2825712969,2024-10-18
HTLF,"Heartland Financial USA, Inc.",2543164284,2024-10-18
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3107982049,2024-10-18
IREN,Iris Energy Limited Ordinary Shares,1796894290,2024-10-18
HWKN,Hawkins Inc,2645402592,2024-10-18
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2655875577,2024-10-18
NMRK,"Newmark Group, Inc. Class A Common Stock",2523499080,2024-10-18
UFPT,UFP Technologies Inc,2320957602,2024-10-18
WERN,Werner Enterprises Inc,2334480719,2024-10-18
TFIN,"Triumph Financial, Inc. Common Stock",2092242440,2024-10-18
TTMI,TTM Technologies Inc,2084905639,2024-10-18
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2063524939,2024-10-18
CGON,"CG Oncology, Inc. Common stock",2444286609,2024-10-18
TRUP,"Trupanion, Inc.",2312260215,2024-10-18
VEON,VEON Ltd. ADS,2084256243,2024-10-18
OMCL,Omnicell Inc,1890345057,2024-10-18
UPWK,Upwork Inc. Common Stock,1358348696,2024-10-18
YY,JOYY Inc. American Depositary Shares,1914903799,2024-10-18
FIVN,"FIVE9, INC.",2310840150,2024-10-21
GT,Goodyear Tire & Rubber,2348667808,2024-10-21
CSQ,Calamos Strategic Total Return Fund,2836938843,2024-10-21
HTLF,"Heartland Financial USA, Inc.",2479703095,2024-10-21
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3010857610,2024-10-21
IREN,Iris Energy Limited Ordinary Shares,1821509280,2024-10-21
HWKN,Hawkins Inc,2602967450,2024-10-21
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2621825890,2024-10-21
NMRK,"Newmark Group, Inc. Class A Common Stock",2472519301,2024-10-21
UFPT,UFP Technologies Inc,2245979076,2024-10-21
WERN,Werner Enterprises Inc,2309139520,2024-10-21
TFIN,"Triumph Financial, Inc. Common Stock",2059733866,2024-10-21
TTMI,TTM Technologies Inc,1962563988,2024-10-21
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,2030097120,2024-10-21
CGON,"CG Oncology, Inc. Common stock",2462397404,2024-10-21
TRUP,"Trupanion, Inc.",2273047924,2024-10-21
VEON,VEON Ltd. ADS,2183170099,2024-10-21
OMCL,Omnicell Inc,1861368965,2024-10-21
UPWK,Upwork Inc. Common Stock,1326667094,2024-10-21
YY,JOYY Inc. American Depositary Shares,1904623969,2024-10-21
FIVN,"FIVE9, INC.",2254040716,2024-10-22
GT,Goodyear Tire & Rubber,2331586587,2024-10-22
CSQ,Calamos Strategic Total Return Fund,2840146236,2024-10-22
HTLF,"Heartland Financial USA, Inc.",2485277389,2024-10-22
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3022998165,2024-10-22
IREN,Iris Energy Limited Ordinary Shares,1757131613,2024-10-22
HWKN,Hawkins Inc,2569730072,2024-10-22
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2631112168,2024-10-22
NMRK,"Newmark Group, Inc. Class A Common Stock",2479316605,2024-10-22
UFPT,UFP Technologies Inc,2121270677,2024-10-22
WERN,Werner Enterprises Inc,2330154173,2024-10-22
TFIN,"Triumph Financial, Inc. Common Stock",2086863323,2024-10-22
TTMI,TTM Technologies Inc,1928920034,2024-10-22
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1987669505,2024-10-22
CGON,"CG Oncology, Inc. Common stock",2480508200,2024-10-22
TRUP,"Trupanion, Inc.",2217813408,2024-10-22
VEON,VEON Ltd. ADS,2168333020,2024-10-22
OMCL,Omnicell Inc,1890345057,2024-10-22
UPWK,Upwork Inc. Common Stock,1326667094,2024-10-22
YY,JOYY Inc. American Depositary Shares,1962305235,2024-10-22
FIVN,"FIVE9, INC.",2241335579,2024-10-23
GT,Goodyear Tire & Rubber,2365749028,2024-10-23
CSQ,Calamos Strategic Total Return Fund,2812883398,2024-10-23
HTLF,"Heartland Financial USA, Inc.",2478416720,2024-10-23
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",2980506223,2024-10-23
IREN,Iris Energy Limited Ordinary Shares,1643523966,2024-10-23
HWKN,Hawkins Inc,2541300617,2024-10-23
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2575394499,2024-10-23
NMRK,"Newmark Group, Inc. Class A Common Stock",2470819975,2024-10-23
UFPT,UFP Technologies Inc,2146289100,2024-10-23
WERN,Werner Enterprises Inc,2315938378,2024-10-23
TFIN,"Triumph Financial, Inc. Common Stock",2075871216,2024-10-23
TTMI,TTM Technologies Inc,1893237052,2024-10-23
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1947813260,2024-10-23
CGON,"CG Oncology, Inc. Common stock",2388612682,2024-10-23
TRUP,"Trupanion, Inc.",2220764871,2024-10-23
VEON,VEON Ltd. ADS,2250996742,2024-10-23
OMCL,Omnicell Inc,1836532314,2024-10-23
UPWK,Upwork Inc. Common Stock,1680444985,2024-10-23
YY,JOYY Inc. American Depositary Shares,1921757019,2024-10-23
FIVN,"FIVE9, INC.",2301871818,2024-10-24
GT,Goodyear Tire & Rubber,2445461390,2024-10-24
CSQ,Calamos Strategic Total Return Fund,2817694487,2024-10-24
HTLF,"Heartland Financial USA, Inc.",2459549880,2024-10-24
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3205106488,2024-10-24
IREN,Iris Energy Limited Ordinary Shares,1749557770,2024-10-24
HWKN,Hawkins Inc,2480888025,2024-10-24
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2572299072,2024-10-24
NMRK,"Newmark Group, Inc. Class A Common Stock",2615262683,2024-10-24
UFPT,UFP Technologies Inc,2135928710,2024-10-24
WERN,Werner Enterprises Inc,2288124867,2024-10-24
TFIN,"Triumph Financial, Inc. Common Stock",2095750559,2024-10-24
TTMI,TTM Technologies Inc,1963583502,2024-10-24
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1992812246,2024-10-24
CGON,"CG Oncology, Inc. Common stock",2444957379,2024-10-24
TRUP,"Trupanion, Inc.",2237630372,2024-10-24
VEON,VEON Ltd. ADS,2222029113,2024-10-24
OMCL,Omnicell Inc,1804336656,2024-10-24
UPWK,Upwork Inc. Common Stock,1669884451,2024-10-24
YY,JOYY Inc. American Depositary Shares,1929752442,2024-10-24
FIVN,"FIVE9, INC.",2208451696,2024-10-25
GT,Goodyear Tire & Rubber,2345820938,2024-10-25
CSQ,Calamos Strategic Total Return Fund,2822505576,2024-10-25
HTLF,"Heartland Financial USA, Inc.",2413669155,2024-10-25
IOVA,"Iovance Biotherapeutics, Inc. Common Stock",3238493014,2024-10-25
IREN,Iris Energy Limited Ordinary Shares,1751451231,2024-10-25
HWKN,Hawkins Inc,2435317282,2024-10-25
AMRX,"Amneal Pharmaceuticals, Inc. Class A Common Stock",2600157907,2024-10-25
NMRK,"Newmark Group, Inc. Class A Common Stock",2569380882,2024-10-25
UFPT,UFP Technologies Inc,2111984698,2024-10-25
WERN,Werner Enterprises Inc,2307903364,2024-10-25
TFIN,"Triumph Financial, Inc. Common Stock",2066048481,2024-10-25
TTMI,TTM Technologies Inc,1998246970,2024-10-25
CNTA,Centessa Pharmaceuticals plc American Depositary Shares,1992812246,2024-10-25
CGON,"CG Oncology, Inc. Common stock",2440261988,2024-10-25
TRUP,"Trupanion, Inc.",2260398798,2024-10-25
VEON,VEON Ltd. ADS,2211431200,2024-10-25
OMCL,Omnicell Inc,1816754982,2024-10-25
UPWK,Upwork Inc. Common Stock,1631602515,2024-10-25
YY,JOYY Inc. American Depositary Shares,1948598796,2024-10-25
FIVN,"FIVE9, INC.",2218167389,2024-10-28
GT,Goodyear Tire & Rubber,2428380170,2024-10-28
