Ticker,Date,Open,Close
IREN,2024-10-23,9.03,8.68
HWKN,2024-10-23,122.45,121.57
AMRX,2024-10-23,8.53,8.32
NMRK,2024-10-23,14.45,14.54
UFPT,2024-10-23,275.84,279.67
WERN,2024-10-23,37.73,37.47
TFIN,2024-10-23,88.83,88.76
TTMI,2024-10-23,18.74,18.57
CNTA,2024-10-23,15.46,15.15
CGON,2024-10-23,36.81,35.61
TRUP,2024-10-23,52.15,52.67
VEON,2024-10-23,30.8,31.86
OMCL,2024-10-23,40.76,39.93
UPWK,2024-10-23,11.7,12.73
YY,2024-10-23,34.36,33.65
FIVN,2024-10-24,30.31,30.8
GT,2024-10-24,8.31,8.59
CSQ,2024-10-24,17.64,17.57
HTLF,2024-10-24,58.23,57.36
IOVA,2024-10-24,10.1,10.56
IREN,2024-10-24,8.83,9.24
HWKN,2024-10-24,122.05,118.68
AMRX,2024-10-24,8.33,8.31
NMRK,2024-10-24,14.65,15.39
UFPT,2024-10-24,280.86,278.32
WERN,2024-10-24,37.53,37.02
TFIN,2024-10-24,88.91,89.61
TTMI,2024-10-24,18.77,19.26
CNTA,2024-10-24,15.21,15.5
CGON,2024-10-24,36.89,36.45
TRUP,2024-10-24,53.16,53.07
VEON,2024-10-24,31.99,31.45
OMCL,2024-10-24,40.05,39.23
UPWK,2024-10-24,12.86,12.65
YY,2024-10-24,33.55,33.79
FIVN,2024-10-25,30.9,29.55
GT,2024-10-25,8.66,8.24
CSQ,2024-10-25,17.79,17.6
HTLF,2024-10-25,58,56.29
IOVA,2024-10-25,10.63,10.67
IREN,2024-10-25,9.31,9.25
HWKN,2024-10-25,118.44,116.5
AMRX,2024-10-25,8.37,8.4
NMRK,2024-10-25,15.49,15.12
UFPT,2024-10-25,280.04,275.2
WERN,2024-10-25,37.25,37.34
TFIN,2024-10-25,89.8,88.34
TTMI,2024-10-25,19.38,19.6
CNTA,2024-10-25,15.57,15.5
CGON,2024-10-25,36.68,36.38
TRUP,2024-10-25,53.71,53.61
VEON,2024-10-25,31.8,31.3
OMCL,2024-10-25,39.4,39.5
UPWK,2024-10-25,12.74,12.36
YY,2024-10-25,33.88,34.12
FIVN,2024-10-28,30.12,29.68
GT,2024-10-28,8.29,8.53
CSQ,2024-10-28,17.72,17.625
HTLF,2024-10-28,57.05,58.09
IOVA,2024-10-28,10.85,11.03
IREN,2024-10-28,9.7,10.9
HWKN,2024-10-28,117.91,116.92
AMRX,2024-10-28,8.49,8.54
NMRK,2024-10-28,15.3,15.1
UFPT,2024-10-28,277.73,278.9
WERN,2024-10-28,37.45,38.18
TFIN,2024-10-28,89.42,91.71
TTMI,2024-10-28,19.75,19.78
CNTA,2024-10-28,15.5,15.51
CGON,2024-10-28,36.99,37.29
TRUP,2024-10-28,54.28,54.48
VEON,2024-10-28,31.4,30.74
OMCL,2024-10-28,40,40.39
UPWK,2024-10-28,12.43,12.57
YY,2024-10-28,34.25,34
FIVN,2024-10-29,29.75,30.05
GT,2024-10-29,8.41,8.43
CSQ,2024-10-29,17.66,17.65
HTLF,2024-10-29,57.56,57.79
IOVA,2024-10-29,11,10.81
IREN,2024-10-29,11.335,10.55
HWKN,2024-10-29,115.91,117.16
AMRX,2024-10-29,8.48,8.55
NMRK,2024-10-29,14.91,14.91
UFPT,2024-10-29,275.87,287.38
WERN,2024-10-29,38.09,38.31
TFIN,2024-10-29,90.98,91.16
TTMI,2024-10-29,19.46,19.71
CNTA,2024-10-29,15.49,15.44
CGON,2024-10-29,37.07,36.19
TRUP,2024-10-29,53.51,53.25
VEON,2024-10-29,30.5,30.74
OMCL,2024-10-29,39.98,40.12
UPWK,2024-10-29,12.55,13.55
YY,2024-10-29,34.16,34.58
FIVN,2024-10-30,29.79,29.61
GT,2024-10-30,8.37,8.16
CSQ,2024-10-30,17.65,17.61
HTLF,2024-10-30,57.47,60.32
IOVA,2024-10-30,10.76,11.04
IREN,2024-10-30,10.21,10.32
HWKN,2024-10-30,117.05,117.29
AMRX,2024-10-30,8.5,8.57
NMRK,2024-10-30,14.92,15.04
UFPT,2024-10-30,284.16,274
WERN,2024-10-30,36.34,37.3
TFIN,2024-10-30,90.72,90.86
TTMI,2024-10-30,19.4,19.72
CNTA,2024-10-30,15.33,15.09
CGON,2024-10-30,36.03,36.32
TRUP,2024-10-30,52.83,55.12
VEON,2024-10-30,30.4,30.97
OMCL,2024-10-30,45.22,53.05
UPWK,2024-10-30,13.53,13.65
YY,2024-10-30,34.21,33.82
FIVN,2024-10-31,29.91,29.53
GT,2024-10-31,8.17,8.01
CSQ,2024-10-31,17.6,17.32
HTLF,2024-10-31,60.17,59.5
IOVA,2024-10-31,10.85,10.44
IREN,2024-10-31,10.19,9.12
HWKN,2024-10-31,109.51,106.9
AMRX,2024-10-31,8.53,8.47
NMRK,2024-10-31,14.96,14.99
UFPT,2024-10-31,273.31,267
WERN,2024-10-31,37.4,36.89
TFIN,2024-10-31,90.85,88.37
TTMI,2024-10-31,21.38,22.44
CNTA,2024-10-31,15.05,15.04
CGON,2024-10-31,36.39,35.53
TRUP,2024-10-31,52.36,54.78
VEON,2024-10-31,30.5,31.99
OMCL,2024-10-31,52.56,48.64
UPWK,2024-10-31,13.63,13.56
YY,2024-10-31,33.62,34.05
WGS,2024-10-01,42.19,43.04
NN,2024-10-01,7.44,7.49
OSW,2024-10-01,16.5,16.28
STGW,2024-10-01,7.02,7.11
SUPN,2024-10-01,31.1,32
HRMY,2024-10-01,40.55,39.24
IRON,2024-10-01,49.04,52.73
MBIN,2024-10-01,44.92,43.67
SJW,2024-10-01,58.15,58.5
SIMO,2024-10-01,60.57,59.57
CLOV,2024-10-01,2.8,2.78
MLKN,2024-10-01,24.81,24.67
SSRM,2024-10-01,5.76,5.83
AAOI,2024-10-01,14.03,13.32
SDGR,2024-10-01,18.5,17.8
MTTR,2024-10-01,4.48,4.46
KNSA,2024-10-01,24.8,25.47
XMTR,2024-10-01,18.25,17.53
SPNS,2024-10-01,37.23,36.38
WOOF,2024-10-01,4.51,4.47
DAWN,2024-10-01,13.88,14
NSSC,2024-10-01,40.4,38.8
OLPX,2024-10-01,2.36,2.33
OCSL,2024-10-01,16.32,16.28
WGS,2024-10-02,43,45.53
NN,2024-10-02,7.47,7.58
OSW,2024-10-02,16.14,16.4
STGW,2024-10-02,7.08,7.14
SUPN,2024-10-02,31.95,32.16
HRMY,2024-10-02,39.22,35.57
IRON,2024-10-02,52.73,51.2
MBIN,2024-10-02,43.37,43.18
SJW,2024-10-02,58.21,57.7
SIMO,2024-10-02,59.79,60.08
CLOV,2024-10-02,2.78,3.59
MLKN,2024-10-02,24.51,24.15
SSRM,2024-10-02,5.81,5.9
AAOI,2024-10-02,13.25,13.75
SDGR,2024-10-02,17.67,17.83
MTTR,2024-10-02,4.46,4.47
KNSA,2024-10-02,25.36,24.53
XMTR,2024-10-02,17.32,17.62
SPNS,2024-10-02,36.35,36.43
WOOF,2024-10-02,4.54,5.02
DAWN,2024-10-02,13.91,13.62
NSSC,2024-10-02,38.6,38.93
OLPX,2024-10-02,2.32,2.34
OCSL,2024-10-02,16.27,16.36
WGS,2024-10-03,45,47.12
NN,2024-10-03,7.52,7.63
OSW,2024-10-03,16.25,16.15
STGW,2024-10-03,7.14,7.12
SUPN,2024-10-03,32.04,32.1
HRMY,2024-10-03,35.76,34.77
IRON,2024-10-03,50.48,50.15
MBIN,2024-10-03,43.03,43.45
SJW,2024-10-03,57.71,57.27
SIMO,2024-10-03,59.72,60.99
CLOV,2024-10-03,3.51,4
MLKN,2024-10-03,23.98,24
SSRM,2024-10-03,5.82,5.77
AAOI,2024-10-03,13.65,14.195
SDGR,2024-10-03,17.6,17.44
MTTR,2024-10-03,4.45,4.55
KNSA,2024-10-03,24.37,24.29
XMTR,2024-10-03,17.46,17.51
SPNS,2024-10-03,36.14,35.87
WOOF,2024-10-03,4.97,5.54
DAWN,2024-10-03,13.6,13.8
NSSC,2024-10-03,38.73,38.19
OLPX,2024-10-03,2.3,2.29
OCSL,2024-10-03,16.3,16.39
WGS,2024-10-04,47.83,49.82
NN,2024-10-04,7.76,7.78
OSW,2024-10-04,16.43,16.7
STGW,2024-10-04,7.2,7.21
SUPN,2024-10-04,32.41,32.02
HRMY,2024-10-04,34.93,34.6
IRON,2024-10-04,50.37,49.93
MBIN,2024-10-04,44.38,44.29
SJW,2024-10-04,57.22,58.19
SIMO,2024-10-04,62.09,61.14
CLOV,2024-10-04,4.215,4.04
MLKN,2024-10-04,24.33,24.56
SSRM,2024-10-04,5.82,5.73
AAOI,2024-10-04,14.55,15.36
SDGR,2024-10-04,17.73,17.51
MTTR,2024-10-04,4.59,4.7
KNSA,2024-10-04,24.57,24.48
XMTR,2024-10-04,18.01,17.39
SPNS,2024-10-04,36.35,36.46
WOOF,2024-10-04,5.71,5.38
DAWN,2024-10-04,13.95,14.1
NSSC,2024-10-04,39.11,38.59
OLPX,2024-10-04,2.34,2.34
OCSL,2024-10-04,16.4,16.38
WGS,2024-10-07,50,52.76
NN,2024-10-07,7.77,7.72
OSW,2024-10-07,16.61,16.57
STGW,2024-10-07,7.19,6.84
SUPN,2024-10-07,31.91,32.06
HRMY,2024-10-07,34.57,34.38
IRON,2024-10-07,49.84,47.33
MBIN,2024-10-07,44.13,43.99
SJW,2024-10-07,58.09,57.17
SIMO,2024-10-07,61.14,60.2
CLOV,2024-10-07,3.99,3.69
MLKN,2024-10-07,24.49,24.68
SSRM,2024-10-07,5.72,5.52
AAOI,2024-10-07,15.28,14.94
SDGR,2024-10-07,17.46,16.98
MTTR,2024-10-07,4.69,4.64
KNSA,2024-10-07,24.48,23.73
XMTR,2024-10-07,17.3,17.37
SPNS,2024-10-07,36.23,35.9
WOOF,2024-10-07,5.37,5.17
DAWN,2024-10-07,14.06,13.58
NSSC,2024-10-07,38.24,38.53
OLPX,2024-10-07,2.42,2.23
OCSL,2024-10-07,16.4,16.33
WGS,2024-10-08,53.61,54.33
NN,2024-10-08,7.7,7.845
OSW,2024-10-08,16.63,17.11
STGW,2024-10-08,6.84,6.99
SUPN,2024-10-08,31.99,32.5
HRMY,2024-10-08,34.49,34.75
IRON,2024-10-08,47.53,47.9
MBIN,2024-10-08,44.05,43.92
SJW,2024-10-08,57.12,56.86
SIMO,2024-10-08,61.27,60.19
CLOV,2024-10-08,3.67,3.76
MLKN,2024-10-08,24.75,24.39
SSRM,2024-10-08,5.45,5.51
AAOI,2024-10-08,15.06,16.45
SDGR,2024-10-08,17,17.125
MTTR,2024-10-08,4.64,4.77
KNSA,2024-10-08,23.93,24.47
XMTR,2024-10-08,17.39,17.26
SPNS,2024-10-08,35.85,36.11
WOOF,2024-10-08,5.19,5.77
DAWN,2024-10-08,13.58,13.69
NSSC,2024-10-08,38.63,38.77
OLPX,2024-10-08,2.23,2.24
OCSL,2024-10-08,16.33,16.4
WGS,2024-10-09,54.55,54.84
NN,2024-10-09,7.86,7.69
OSW,2024-10-09,17.12,17
STGW,2024-10-09,6.99,7.15
SUPN,2024-10-09,32.57,32.38
HRMY,2024-10-09,34.73,33.6
IRON,2024-10-09,47.98,46.77
MBIN,2024-10-09,43.92,44.42
SJW,2024-10-09,56.74,56.61
SIMO,2024-10-09,60.19,59.79
CLOV,2024-10-09,3.86,3.91
MLKN,2024-10-09,24.42,24.21
SSRM,2024-10-09,5.47,5.45
AAOI,2024-10-09,16.31,16.17
SDGR,2024-10-09,17.14,17.22
MTTR,2024-10-09,4.74,4.75
KNSA,2024-10-09,24.57,24.93
XMTR,2024-10-09,17.22,17.17
SPNS,2024-10-09,36.05,36.34
WOOF,2024-10-09,5.8,5.37
DAWN,2024-10-09,13.69,14.05
NSSC,2024-10-09,38.73,39.2
OLPX,2024-10-09,2.23,2.23
OCSL,2024-10-09,16.38,16.4
WGS,2024-10-10,54.43,55
NN,2024-10-10,7.58,7.695
OSW,2024-10-10,16.85,17
STGW,2024-10-10,7.06,6.99
SUPN,2024-10-10,32.24,31.89
HRMY,2024-10-10,34,34.81
IRON,2024-10-10,46.47,47.47
MBIN,2024-10-10,43.93,44.73
SJW,2024-10-10,56.38,56.37
SIMO,2024-10-10,59.1,60.25
CLOV,2024-10-10,3.86,3.95
MLKN,2024-10-10,23.94,23.61
SSRM,2024-10-10,5.46,5.73
AAOI,2024-10-10,16.04,16.66
SDGR,2024-10-10,16.92,17.33
MTTR,2024-10-10,4.68,4.72
KNSA,2024-10-10,24.8,25.49
XMTR,2024-10-10,16.83,17.41
SPNS,2024-10-10,35.87,36.09
WOOF,2024-10-10,5.31,5.08
DAWN,2024-10-10,13.9,13.53
NSSC,2024-10-10,38.76,38.89
OLPX,2024-10-10,2.21,2.24
OCSL,2024-10-10,16.37,16.3
WGS,2024-10-11,54.79,60
NN,2024-10-11,7.7,7.91
OSW,2024-10-11,16.99,16.79
STGW,2024-10-11,6.99,6.89
SUPN,2024-10-11,32.17,33
HRMY,2024-10-11,34.54,34.83
IRON,2024-10-11,47.39,47.75
MBIN,2024-10-11,44.73,44.87
SJW,2024-10-11,56.4,57.45
SIMO,2024-10-11,59.75,59.93
CLOV,2024-10-11,4.11,4.07
MLKN,2024-10-11,23.47,24
SSRM,2024-10-11,5.79,5.85
AAOI,2024-10-11,16.66,17.86
SDGR,2024-10-11,17.29,17.67
MTTR,2024-10-11,4.7,4.78
KNSA,2024-10-11,25.55,26.56
XMTR,2024-10-11,17.24,17.96
SPNS,2024-10-11,36.15,36.57
WOOF,2024-10-11,5.05,5.14
DAWN,2024-10-11,13.49,13.88
NSSC,2024-10-11,39,39.4
OLPX,2024-10-11,2.261,2.29
OCSL,2024-10-11,16.3,16.34
WGS,2024-10-14,61.41,59.75
NN,2024-10-14,7.91,7.8
OSW,2024-10-14,16.77,16.9
STGW,2024-10-14,6.88,6.79
SUPN,2024-10-14,32.85,32.92
HRMY,2024-10-14,34.93,35.48
IRON,2024-10-14,47.54,47.99
MBIN,2024-10-14,44.97,45.11
SJW,2024-10-14,57.79,58.5
SIMO,2024-10-14,60.13,59.2
CLOV,2024-10-14,4.07,4.12
MLKN,2024-10-14,23.94,24.37
SSRM,2024-10-14,5.85,5.74
AAOI,2024-10-14,18.5,18.42
SDGR,2024-10-14,17.71,17.83
MTTR,2024-10-14,4.76,4.79
KNSA,2024-10-14,26.58,26.63
XMTR,2024-10-14,18.08,18.81
SPNS,2024-10-14,36.22,35.8
WOOF,2024-10-14,5.1,4.71
DAWN,2024-10-14,13.81,14.3
NSSC,2024-10-14,39.53,40.42
OLPX,2024-10-14,2.27,2.22
OCSL,2024-10-14,16.35,16.39
WGS,2024-10-15,60.03,59.99
NN,2024-10-15,7.8,7.99
OSW,2024-10-15,16.83,16.91
STGW,2024-10-15,6.79,6.68
SUPN,2024-10-15,32.74,33.52
HRMY,2024-10-15,35.43,35.5
IRON,2024-10-15,47.77,47.64
MBIN,2024-10-15,45.05,45.87
SJW,2024-10-15,58.81,59.23
SIMO,2024-10-15,59.19,57.27
CLOV,2024-10-15,4.09,4.13
MLKN,2024-10-15,24.22,24.43
SSRM,2024-10-15,5.72,5.89
AAOI,2024-10-15,18.55,17.4
SDGR,2024-10-15,17.83,17.65
MTTR,2024-10-15,4.77,4.8
KNSA,2024-10-15,26.63,27.06
XMTR,2024-10-15,18.81,19.21
SPNS,2024-10-15,35.8,35.98
WOOF,2024-10-15,4.71,4.62
DAWN,2024-10-15,14.32,14.83
NSSC,2024-10-15,40.5,41.69
OLPX,2024-10-15,2.22,2.09
OCSL,2024-10-15,16.44,16.37
WGS,2024-10-16,60.5,60.78
NN,2024-10-16,8.05,8
OSW,2024-10-16,17.07,17.47
STGW,2024-10-16,6.71,6.85
SUPN,2024-10-16,33.65,33.98
HRMY,2024-10-16,35.56,34.84
IRON,2024-10-16,48.37,47.99
MBIN,2024-10-16,46.43,44.72
SJW,2024-10-16,59.58,60.38
SIMO,2024-10-16,58.1,56.32
CLOV,2024-10-16,4.19,4.26
MLKN,2024-10-16,24.74,25.11
SSRM,2024-10-16,5.98,5.88
AAOI,2024-10-16,17.96,18.97
SDGR,2024-10-16,17.82,17.92
MTTR,2024-10-16,4.76,4.82
KNSA,2024-10-16,27.2,26.32
XMTR,2024-10-16,19.72,20.8
SPNS,2024-10-16,36,36.39
WOOF,2024-10-16,4.67,4.7
DAWN,2024-10-16,14.97,15.01
NSSC,2024-10-16,42,42.17
OLPX,2024-10-16,2.11,2.16
OCSL,2024-10-16,16.43,16.55
WGS,2024-10-17,60.61,56
NN,2024-10-17,8.05,8.25
OSW,2024-10-17,17.46,17.82
STGW,2024-10-17,6.86,7.02
SUPN,2024-10-17,34.03,33.84
HRMY,2024-10-17,34.97,34.97
IRON,2024-10-17,48.02,50.49
MBIN,2024-10-17,43.7,45.06
SJW,2024-10-17,60.06,59.55
SIMO,2024-10-17,57,56.21
CLOV,2024-10-17,4.46,4.18
MLKN,2024-10-17,25.03,25.54
SSRM,2024-10-17,5.88,5.82
AAOI,2024-10-17,19.44,19
SDGR,2024-10-17,17.78,17.59
MTTR,2024-10-17,4.83,4.79
KNSA,2024-10-17,26.3,26.75
XMTR,2024-10-17,20.84,20.37
SPNS,2024-10-17,36.66,36.38
WOOF,2024-10-17,4.69,4.58
DAWN,2024-10-17,15,15.08
NSSC,2024-10-17,42.57,41.89
OLPX,2024-10-17,2.15,2.09
OCSL,2024-10-17,16.55,16.58
WGS,2024-10-18,56.73,60.05
NN,2024-10-18,8.33,8.75
OSW,2024-10-18,17.89,17.54
STGW,2024-10-18,7.04,6.86
SUPN,2024-10-18,34.09,34.54
HRMY,2024-10-18,35.13,35.41
IRON,2024-10-18,50.47,50.56
MBIN,2024-10-18,45.4,44.92
SJW,2024-10-18,59.56,59.57
SIMO,2024-10-18,56.68,55.94
CLOV,2024-10-18,4.18,4
MLKN,2024-10-18,25.56,25.26
SSRM,2024-10-18,5.9,6.24
AAOI,2024-10-18,19.2,18.57
SDGR,2024-10-18,17.78,17.8
MTTR,2024-10-18,4.78,4.8
KNSA,2024-10-18,26.61,26.26
XMTR,2024-10-18,20.55,20.9
SPNS,2024-10-18,36.55,36.37
WOOF,2024-10-18,4.63,4.93
DAWN,2024-10-18,15.14,15.01
NSSC,2024-10-18,42.08,41.58
OLPX,2024-10-18,2.09,2.08
OCSL,2024-10-18,16.55,16.62
WGS,2024-10-21,58.85,58.19
NN,2024-10-21,8.77,9.43
OSW,2024-10-21,17.53,16.89
STGW,2024-10-21,6.78,6.6
SUPN,2024-10-21,34.53,33.67
HRMY,2024-10-21,35.37,34.95
IRON,2024-10-21,50.32,50.77
MBIN,2024-10-21,44.92,43.17
SJW,2024-10-21,59.66,59.3
SIMO,2024-10-21,55.9,57.15
CLOV,2024-10-21,4.04,4.06
MLKN,2024-10-21,25.12,24.59
SSRM,2024-10-21,6.38,6.23
AAOI,2024-10-21,18.57,18.51
SDGR,2024-10-21,17.53,17.92
MTTR,2024-10-21,4.76,4.79
KNSA,2024-10-21,26.08,25.885
XMTR,2024-10-21,20.91,21.04
SPNS,2024-10-21,36.82,37.78
WOOF,2024-10-21,4.87,4.63
DAWN,2024-10-21,14.92,14.93
NSSC,2024-10-21,41.58,41.27
OLPX,2024-10-21,2.1,2.04
OCSL,2024-10-21,16.6,16.61
WGS,2024-10-22,57.96,57.79
NN,2024-10-22,9.42,10.06
OSW,2024-10-22,16.88,16.95
STGW,2024-10-22,6.58,6.43
SUPN,2024-10-22,33.51,33.71
HRMY,2024-10-22,34.61,34.86
IRON,2024-10-22,50.36,50.92
MBIN,2024-10-22,43.19,44.05
SJW,2024-10-22,58.74,58.77
SIMO,2024-10-22,57.06,57
CLOV,2024-10-22,4.01,3.94
MLKN,2024-10-22,24.49,24.37
SSRM,2024-10-22,6.33,6.53
AAOI,2024-10-22,18.1,17.63
SDGR,2024-10-22,17.82,18.68
MTTR,2024-10-22,4.81,4.81
KNSA,2024-10-22,25.72,26.79
XMTR,2024-10-22,20.73,20.65
SPNS,2024-10-22,37.77,37.44
WOOF,2024-10-22,4.64,4.69
DAWN,2024-10-22,14.89,14.46
NSSC,2024-10-22,40.85,40.38
OLPX,2024-10-22,2.05,2.03
OCSL,2024-10-22,16.57,16.24
WGS,2024-10-23,57.21,56.08
NN,2024-10-23,9.98,10.18
OSW,2024-10-23,16.8,17
STGW,2024-10-23,6.37,6.25
SUPN,2024-10-23,33.54,33.87
HRMY,2024-10-23,34.8,34.05
IRON,2024-10-23,52.25,46.99
MBIN,2024-10-23,43.84,44.7
SJW,2024-10-23,58.8,58.59
SIMO,2024-10-23,56.59,55.76
CLOV,2024-10-23,3.9,3.78
MLKN,2024-10-23,24.21,23.73
SSRM,2024-10-23,6.5,6.46
AAOI,2024-10-23,17.47,17.01
SDGR,2024-10-23,18.65,18.12
MTTR,2024-10-23,4.75,4.59
KNSA,2024-10-23,26.75,26.84
XMTR,2024-10-23,20.52,19.99
SPNS,2024-10-23,37.22,36.62
WOOF,2024-10-23,4.62,4.6
DAWN,2024-10-23,14.97,14.33
NSSC,2024-10-23,40.22,39.58
OLPX,2024-10-23,2.01,1.98
OCSL,2024-10-23,16.24,16.1
WGS,2024-10-24,57.18,59.09
NN,2024-10-24,10.29,9.87
OSW,2024-10-24,17.05,17.27
STGW,2024-10-24,6.26,6.18
SUPN,2024-10-24,33.88,33.8
HRMY,2024-10-24,34,34.05
IRON,2024-10-24,46.85,46
MBIN,2024-10-24,44.99,44.26
SJW,2024-10-24,58.77,56.4
SIMO,2024-10-24,56.14,56.24
CLOV,2024-10-24,3.79,3.79
MLKN,2024-10-24,23.84,23.59
SSRM,2024-10-24,6.51,6.41
AAOI,2024-10-24,17.26,17.45
SDGR,2024-10-24,18.36,17.71
MTTR,2024-10-24,4.62,4.67
KNSA,2024-10-24,26.85,26.92
XMTR,2024-10-24,20.11,19.49
SPNS,2024-10-24,36.77,36.81
WOOF,2024-10-24,4.64,4.4
DAWN,2024-10-24,14.29,14.47
NSSC,2024-10-24,39.82,38.98
OLPX,2024-10-24,2.01,2
OCSL,2024-10-24,16.19,16.32
WGS,2024-10-25,59.41,58.82
NN,2024-10-25,9.94,10.47
OSW,2024-10-25,17.3,17.41
STGW,2024-10-25,6.25,6.15
SUPN,2024-10-25,33.8,33.93
HRMY,2024-10-25,34.1,34.5
IRON,2024-10-25,45.68,46.01
MBIN,2024-10-25,44.6,42.96
SJW,2024-10-25,56.82,56.42
SIMO,2024-10-25,56.94,56.06
CLOV,2024-10-25,3.815,3.92
MLKN,2024-10-25,23.85,23.49
SSRM,2024-10-25,6.34,6.15
AAOI,2024-10-25,17.92,17.44
SDGR,2024-10-25,17.78,17.68
MTTR,2024-10-25,4.68,4.57
KNSA,2024-10-25,27.14,27.44
XMTR,2024-10-25,19.74,19.4
SPNS,2024-10-25,36.96,36.64
WOOF,2024-10-25,4.49,4.46
DAWN,2024-10-25,14.5,14.6
NSSC,2024-10-25,39.32,38.6
OLPX,2024-10-25,2,2.02
OCSL,2024-10-25,16.35,16.35
WGS,2024-10-28,59.01,56.06
NN,2024-10-28,10.62,11.45
OSW,2024-10-28,17.58,17.41
STGW,2024-10-28,6.2,6.27
SUPN,2024-10-28,34.32,34.16
HRMY,2024-10-28,34.83,35.75
IRON,2024-10-28,46.36,46.19
MBIN,2024-10-28,43.5,43.89
SJW,2024-10-28,56.96,57.76
SIMO,2024-10-28,55.9,56.7
CLOV,2024-10-28,4.01,4.02
MLKN,2024-10-28,23.68,23.6
SSRM,2024-10-28,6.18,6.345
AAOI,2024-10-28,17.63,16.6
SDGR,2024-10-28,17.98,18.37
MTTR,2024-10-28,4.59,4.6
KNSA,2024-10-28,27.67,27.59
XMTR,2024-10-28,19.78,19.97
SPNS,2024-10-28,37.14,37.45
WOOF,2024-10-28,4.5,4.57
DAWN,2024-10-28,14.76,14.47
NSSC,2024-10-28,39.1,39
OLPX,2024-10-28,2.07,2.15
OCSL,2024-10-28,16.31,16.45
WGS,2024-10-29,66.6,84.02
NN,2024-10-29,11.41,11.82
OSW,2024-10-29,17.23,17.45
STGW,2024-10-29,6.26,6.35
SUPN,2024-10-29,34,34.38
HRMY,2024-10-29,37.58,41.49
IRON,2024-10-29,46.15,45.9
MBIN,2024-10-29,41.18,36.03
SJW,2024-10-29,57.06,56.18
SIMO,2024-10-29,56.42,57.83
CLOV,2024-10-29,4.04,4.05
MLKN,2024-10-29,23.27,23.23
SSRM,2024-10-29,6.4,6.39
AAOI,2024-10-29,16.35,15.67
SDGR,2024-10-29,18.28,18.74
MTTR,2024-10-29,4.58,4.55
KNSA,2024-10-29,21.32,23.265
XMTR,2024-10-29,19.8,20.46
SPNS,2024-10-29,37.35,37.49
WOOF,2024-10-29,4.5,4.57
DAWN,2024-10-29,14.47,14.35
NSSC,2024-10-29,38.63,39.44
OLPX,2024-10-29,2.15,2.12
OCSL,2024-10-29,16.4,16.2
WGS,2024-10-30,84.2,83.2
NN,2024-10-30,11.72,11.81
OSW,2024-10-30,18.56,17.92
STGW,2024-10-30,6.34,6.45
SUPN,2024-10-30,34.09,34.87
HRMY,2024-10-30,37.49,33.8
IRON,2024-10-30,45.77,45.6
MBIN,2024-10-30,36,35.96
SJW,2024-10-30,56.32,55.45
SIMO,2024-10-30,56.82,56.01
CLOV,2024-10-30,4.02,4.05
MLKN,2024-10-30,23.16,23.01
SSRM,2024-10-30,6.39,6.31
AAOI,2024-10-30,15.29,16.35
SDGR,2024-10-30,18.53,17.58
MTTR,2024-10-30,4.51,4.56
KNSA,2024-10-30,23.3,23.01
XMTR,2024-10-30,20.36,19.61
SPNS,2024-10-30,37.38,37.98
WOOF,2024-10-30,4.55,4.49
DAWN,2024-10-30,14.2,14.47
NSSC,2024-10-30,39.02,39.16
OLPX,2024-10-30,2.1,2.06
OCSL,2024-10-30,16.22,16.39
WGS,2024-10-31,82.25,81.69
NN,2024-10-31,11.84,11.62
OSW,2024-10-31,18.08,17.51
STGW,2024-10-31,6.48,6.21
SUPN,2024-10-31,34.69,34.07
HRMY,2024-10-31,31.26,32.13
IRON,2024-10-31,45.4,44.82
MBIN,2024-10-31,36.2,36.94
SJW,2024-10-31,55.83,55.66
SIMO,2024-10-31,55.3,53.81
CLOV,2024-10-31,4.015,4.12
MLKN,2024-10-31,22.93,22.36
SSRM,2024-10-31,6.23,6.17
AAOI,2024-10-31,16.01,15.62
SDGR,2024-10-31,17.47,17.595
MTTR,2024-10-31,4.51,4.56
KNSA,2024-10-31,22.87,22.59
XMTR,2024-10-31,19.63,19.68
SPNS,2024-10-31,37.98,36.88
WOOF,2024-10-31,4.49,4.27
DAWN,2024-10-31,15.93,14.72
NSSC,2024-10-31,38.92,38.48
OLPX,2024-10-31,2,1.78
OCSL,2024-10-31,16.35,16.22
